# TYPED_ID   ANG_DIST   MAIN_ID                         OTYPE_S   distance_gpe_deg        distance_gal_deg        z_mpc                 y_mpc                x_mpc                ra           dec          COO_ERR_MAJA_d   COO_ERR_MINA_d   COO_ERR_ANGLE_d   PMRA   PMDEC   PM_ERR_MAJA   PM_ERR_MINA   PM_ERR_ANGLE   PLX_VALUE   RV_VALUE   redshift   GALDIM_MAJAXIS   GALDIM_MINAXIS   GALDIM_ANGLE   GALDIM_INCL   SP_TYPE   MORPH_TYPE   NB_REF        FILTER_NAME_U   FLUX_U   FLUX_ERROR_U   FLUX_SYSTEM_U   FLUX_BIBCODE_U   FLUX_VAR_U   FLUX_MULT_U   FLUX_QUAL_U   FLUX_UNIT_U   FILTER_NAME_B   FLUX_B    FLUX_ERROR_B   FLUX_SYSTEM_B   FLUX_BIBCODE_B        FLUX_VAR_B   FLUX_MULT_B   FLUX_QUAL_B   FLUX_UNIT_B   FILTER_NAME_V   FLUX_V    FLUX_ERROR_V   FLUX_SYSTEM_V   FLUX_BIBCODE_V        FLUX_VAR_V   FLUX_MULT_V   FLUX_QUAL_V   FLUX_UNIT_V   FILTER_NAME_R   FLUX_R   FLUX_ERROR_R   FLUX_SYSTEM_R   FLUX_BIBCODE_R        FLUX_VAR_R   FLUX_MULT_R   FLUX_QUAL_R   FLUX_UNIT_R   FILTER_NAME_I   FLUX_I   FLUX_ERROR_I   FLUX_SYSTEM_I   FLUX_BIBCODE_I        FLUX_VAR_I   FLUX_MULT_I   FLUX_QUAL_I   FLUX_UNIT_I   FILTER_NAME_J   FLUX_J   FLUX_ERROR_J   FLUX_SYSTEM_J   FLUX_BIBCODE_J        FLUX_VAR_J   FLUX_MULT_J   FLUX_QUAL_J   FLUX_UNIT_J   FILTER_NAME_H   FLUX_H   FLUX_ERROR_H   FLUX_SYSTEM_H   FLUX_BIBCODE_H        FLUX_VAR_H   FLUX_MULT_H   FLUX_QUAL_H   FLUX_UNIT_H   FILTER_NAME_K   FLUX_K   FLUX_ERROR_K   FLUX_SYSTEM_K   FLUX_BIBCODE_K        FLUX_VAR_K   FLUX_MULT_K   FLUX_QUAL_K   FLUX_UNIT_K   FILTER_NAME_u   FLUX_u   FLUX_ERROR_u   FLUX_SYSTEM_u   FLUX_BIBCODE_u        FLUX_VAR_u   FLUX_MULT_u   FLUX_QUAL_u   FLUX_UNIT_u   FILTER_NAME_g   FLUX_g   FLUX_ERROR_g   FLUX_SYSTEM_g   FLUX_BIBCODE_g        FLUX_VAR_g   FLUX_MULT_g   FLUX_QUAL_g   FLUX_UNIT_g   FILTER_NAME_r   FLUX_r   FLUX_ERROR_r   FLUX_SYSTEM_r   FLUX_BIBCODE_r        FLUX_VAR_r   FLUX_MULT_r   FLUX_QUAL_r   FLUX_UNIT_r   FILTER_NAME_i   FLUX_i   FLUX_ERROR_i   FLUX_SYSTEM_i   FLUX_BIBCODE_i        FLUX_VAR_i   FLUX_MULT_i   FLUX_QUAL_i   FLUX_UNIT_i   FILTER_NAME_z   FLUX_z   FLUX_ERROR_z   FLUX_SYSTEM_z   FLUX_BIBCODE_z        FLUX_VAR_z   FLUX_MULT_z   FLUX_QUAL_z   FLUX_UNIT_z   CEL:U1   CEL:meU1   CEL:U2   CEL:meU2   CEL:U3   CEL:meU3   CEL:U4   CEL:meU4   CEL:pec   CEL:bibcode         Cl.G:D        Cl.G:R        Cl.G:Nga      Cl.G:pNga   Cl.G:Acl   Cl.G:BMclass   Cl.G:pBMclass   Cl.G:m1   Cl.G:pm1   Cl.G:m3   Cl.G:pm3   Cl.G:m10   Cl.G:pm10   Cl.G:m10a   Cl.G:pm10a   Cl.G:bibcode        diameter:diameter   diameter:Q   diameter:unit   diameter:error   diameter:filter   diameter:method   diameter:bibcode    distance:distance   distance:Q   distance:unit   distance:merr   distance:perr   distance:method   distance:bibcode    Einstein:RA   Einstein:DEC   Einstein:Err_coo   Einstein:Count   Einstein:Err_count   Einstein:Hard   Einstein:HardErrPlus   Einstein:HardErrMinus   Einstein:bibcode    Fe_H:Teff     Fe_H:log_g   Fe_H:Fe_H   Fe_H:flag   Fe_H:CompStar   Fe_H:CatNo   Fe_H:bibcode        GCRV:radvel   GCRV:Q   GCRV:nmes     GCRV:rem   GCRV:Rf   GCRV:dis      GCRV:bibcode        GEN:U_B   GEN:V_B   GEN:B1_B   GEN:B2_B   GEN:V1_B   GEN:G_B   GEN:Wt_colind   GEN:me_colind   GEN:Vmag   GEN:Wt_Vmag   GEN:me_Vmag   GEN:Rem   GEN:bibcode         GJ:plx   GJ:pe_plx     GJ:Mabs   GJ:P_Mabs   GJ:Q_Mabs   GJ:U          GJ:V          GJ:W          GJ:bibcode          Hbet:Hbet   Hbet:R   Hbet:nmes     Hbet:bibcode        Hbet1:Hbet   Hbet1:errHbet   Hbet1:nmes    Hbet1:r1   Hbet1:r2   Hbet1:r3   Hbet1:r4   Hbet1:bibcode   Herschel:ObsId   Herschel:alpha   Herschel:delta   HGAM:width   HGAM:mes      HGAM:Flag   HGAM:bibcode        IRAS:RA    IRAS:DEC   IRAS:errmaj   IRAS:errmin   IRAS:errangle   IRAS:f12   IRAS:Q12   IRAS:f25   IRAS:Q25   IRAS:f60   IRAS:Q60   IRAS:f100   IRAS:Q100   IRAS:e12      IRAS:e25      IRAS:e60      IRAS:e100     IRAS:conf   IRAS:v        IRAS:ns       IRAS:na       IRAS:bibcode        IRC:Krem   IRC:Kmag   IRC:mes_K     IRC:me_K   IRC:chi2_K   IRC:Irem   IRC:Imag   IRC:mes_I     IRC:me_I   IRC:chi2_I   IRC:bibcode         IRC:R   ISO:TDT   ISO:alpha   ISO:delta   IUE:Homogenized_Name   IUE:ComplID   IUE:PROG   IUE:CL        IUE:D   IUE:CAM   IUE:IMAGE     IUE:A   IUE:FES       IUE:MD   IUE:ObsDate   IUE:Time   IUE:ExpTim    IUE:m   IUE:CEB   IUE:S   IUE:Comments   IUE:F   IUE:bibcode         JP11:U_360   JP11:sp_U   JP11:nmes_U   JP11:B_450   JP11:sp_B   JP11:nmes_B   JP11:V_555   JP11:sp_V   JP11:nmes_V   JP11:R_670   JP11:sp_R   JP11:nmes_R   JP11:I_870   JP11:sp_I   JP11:nmes_I   JP11:J_1200   JP11:sp_J   JP11:nmes_J   JP11:K_2200   JP11:sp_K   JP11:nmes_K   JP11:L_3500   JP11:sp_L   JP11:nmes_L   JP11:M_5000   JP11:sp_M   JP11:nmes_M   JP11:N_9000   JP11:sp_N   JP11:nmes_N   JP11:H_16200   JP11:sp_H   JP11:nmes_H   JP11:bibcode        MK:ds   MK:mss   MK:Spectral_type   MK:bibcode          oRV:RVel   oRV:Q   oRV:Nmes      oRV:Rem   oRV:Orig   oRV:Dis       oRV:bibcode         PLX:plx   PLX:me        PLX:R   PLX:bibcode         PM:pmra   PM:me_pmra   PM:pmde   PM:me_pmde   PM:system   PM:bibcode          pos:RA         pos:DEC        pos:me_al   pos:me_de   pos:equi      pos:epoch   pos:bibcode           posa:RA       posa:DEC      posa:upMajAxis   posa:MajAxis   posa:upMinAxis   posa:MinAxis   posa:PA   posa:equi     posa:epoch   posa:bibcode        ROT:upVsini   ROT:Vsini   ROT:err   ROT:mes       ROT:qual   ROT:bibcode         RVel:Rvel     RVel:nmes     RVel:rem   RVel:dis      RVel:bibcode        SAO:alpha     SAO:delta      SAO:me_coo   SAO:pm_ra   SAO:me_pmra   SAO:pm_de   SAO:me_pmde   SAO:bibcode         TD1:m2740   TD1:se_m2740   TD1:m2365   TD1:se_m2365   TD1:m1965   TD1:se_m1965   TD1:m1565   TD1:se_m1565   TD1:bibcode         UBV:Ph_syst   UBV:V   UBV:B_V   UBV:U_B   UBV:qual   UBV:remarks   UBV:bibcode         uvby:b_y   uvby:m1   uvby:c1   uvby:flag   uvby:nbmes    uvby:bibcode        uvby1:b_y   uvby1:me_b_y   uvby1:m1   uvby1:me_m1   uvby1:c1   uvby1:me_c1   uvby1:flag   uvby1:nbmes   uvby1:f1   uvby1:f2   uvby1:f3   uvby1:f4   uvby1:bibcode       V*:vartyp        V*:LoVmax   V*:Vmax   V*:R_Vmax   V*:magtyp   V*:UpVmin   V*:Vmin   V*:R_Vmin   V*:UpPeriod   V*:period   V*:R_period   V*:epoch   V*:R_epoch   V*:D_rt   V*:R_D_rt   V*:bibcode          XMM:Obsno   Z:redshift   Z:R   Z:bibcode             ze:redshift   ze:R   ze:me   ze:bibcode          OID4       
  ""         ""         "2XMM J022503.2-040540"         0         0.10149768788006973     0.02878492013922109     -201.02560524712126   1661.1502771222126   2264.4213007138064   36.263292    -4.094278    250.0            250.0            90                ""     ""      ""            ""            -32768         ""          156552.0   0.7849     ""               ""               -32768         -32768        ""        ""           -2147483648   ""              ""       ""             ""              ""               ""           ""            ""            ""            B               21.22     ""             AB              2007A&A...467...73T   ""           ""            D             B             ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            I               20.62    ""             AB              2007A&A...467...73T   ""           ""            D             I             ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            u               21.837   0.004          AB              2008ApJ...676..944G   ""           ""            C             u             g               21.09    0.002          AB              2008ApJ...676..944G   ""           ""            C             g             r               20.98    0.002          AB              2008ApJ...676..944G   ""           ""            C             r             i               20.791   0.002          AB              2008ApJ...676..944G   ""           ""            C             i             z               20.458   0.005          AB              2008ApJ...676..944G   ""           ""            C             z             ""       ""         ""       ""         ""       ""         ""       ""         ""        ""                  -2147483648   -2147483648   -2147483648   ""          ""         ""             ""              ""        ""         ""        ""         ""         ""          ""          ""           ""                  ""                  ""           ""              ""               ""                ""                ""                  ""                  ""           ""              ""              ""              ""                ""                  ""            ""             -2147483648        ""               ""                   ""              ""                     ""                      ""                  -2147483648   ""           ""          ""          ""              ""           ""                  ""            ""       -2147483648   ""         ""        -2147483648   ""                  ""        ""        ""         ""         ""         ""        -2147483648     ""              ""         -2147483648   ""            ""        ""                  ""       -2147483648   ""        ""          ""          -2147483648   -2147483648   -2147483648   ""                  ""          ""       -2147483648   ""                  ""           ""              -2147483648   ""         ""         ""         ""         ""              ""               ""               ""               ""           -2147483648   ""          ""                  ""         ""         -2147483648   -2147483648   -2147483648     ""         ""         ""         ""         ""         ""         ""          ""          -2147483648   -2147483648   -2147483648   -2147483648   ""          -2147483648   -2147483648   -2147483648   ""                  ""         ""         -2147483648   ""         ""           ""         ""         -2147483648   ""         ""           ""                  ""      ""        ""          ""          ""                     ""            ""         -2147483648   ""      ""        -2147483648   ""      -2147483648   ""       ""            ""         -2147483648   ""      ""        ""      ""             ""      ""                  ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""             ""          -2147483648   ""                  ""      ""       ""                 ""                  ""         ""      -2147483648   ""        ""         -2147483648   ""                  ""        -2147483648   ""      ""                  ""        ""           ""        ""           ""          ""                  ""             ""             ""          ""          -2147483648   ""          ""                    ""            ""            ""               ""             ""               ""             ""        -2147483648   ""           ""                  ""            ""          ""        -2147483648   ""         ""                  -2147483648   -2147483648   ""         -2147483648   ""                  ""            ""             ""           ""          -2147483648   ""          -2147483648   ""                  ""          ""             ""          ""             ""          ""             ""          ""             ""                  ""            ""      ""        ""        ""         ""            ""                  ""         ""        ""        ""          -2147483648   ""                  ""          ""             ""         ""            ""         ""            ""           -2147483648   ""         ""         ""         ""         ""                  ""               ""          ""        ""          ""          ""          ""        ""          ""            ""          ""            ""         ""           ""        ""          ""                  ""          ""           ""    ""                    ""            ""     ""      ""                  @3944835   
  ""         ""         "VIPERS 118158129"              0         0.01028109536965631     0.00870295909446833     -482.2555589345411    3562.5517101433775   4464.731727319556    38.587482    -4.82605     ""               ""               -32768            ""     ""      ""            ""            -32768         ""          250230.0   2.3313     ""               ""               -32768         -32768        ""        ""           -2147483648   ""              ""       ""             ""              ""               ""           ""            ""            ""            ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            u               21.357   0.007          AB              2012yCat.2317....0H   ""           ""            B             u             g               21.55    0.004          AB              2012yCat.2317....0H   ""           ""            B             g             r               21.048   0.006          AB              2012yCat.2317....0H   ""           ""            B             r             i               20.917   0.007          AB              2012yCat.2317....0H   ""           ""            B             i             z               20.203   0.008          AB              2012yCat.2317....0H   ""           ""            B             z             ""       ""         ""       ""         ""       ""         ""       ""         ""        ""                  -2147483648   -2147483648   -2147483648   ""          ""         ""             ""              ""        ""         ""        ""         ""         ""          ""          ""           ""                  ""                  ""           ""              ""               ""                ""                ""                  ""                  ""           ""              ""              ""              ""                ""                  ""            ""             -2147483648        ""               ""                   ""              ""                     ""                      ""                  -2147483648   ""           ""          ""          ""              ""           ""                  ""            ""       -2147483648   ""         ""        -2147483648   ""                  ""        ""        ""         ""         ""         ""        -2147483648     ""              ""         -2147483648   ""            ""        ""                  ""       -2147483648   ""        ""          ""          -2147483648   -2147483648   -2147483648   ""                  ""          ""       -2147483648   ""                  ""           ""              -2147483648   ""         ""         ""         ""         ""              ""               ""               ""               ""           -2147483648   ""          ""                  ""         ""         -2147483648   -2147483648   -2147483648     ""         ""         ""         ""         ""         ""         ""          ""          -2147483648   -2147483648   -2147483648   -2147483648   ""          -2147483648   -2147483648   -2147483648   ""                  ""         ""         -2147483648   ""         ""           ""         ""         -2147483648   ""         ""           ""                  ""      ""        ""          ""          ""                     ""            ""         -2147483648   ""      ""        -2147483648   ""      -2147483648   ""       ""            ""         -2147483648   ""      ""        ""      ""             ""      ""                  ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""             ""          -2147483648   ""                  ""      ""       ""                 ""                  ""         ""      -2147483648   ""        ""         -2147483648   ""                  ""        -2147483648   ""      ""                  ""        ""           ""        ""           ""          ""                  ""             ""             ""          ""          -2147483648   ""          ""                    ""            ""            ""               ""             ""               ""             ""        -2147483648   ""           ""                  ""            ""          ""        -2147483648   ""         ""                  -2147483648   -2147483648   ""         -2147483648   ""                  ""            ""             ""           ""          -2147483648   ""          -2147483648   ""                  ""          ""             ""          ""             ""          ""             ""          ""             ""                  ""            ""      ""        ""        ""         ""            ""                  ""         ""        ""        ""          -2147483648   ""                  ""          ""             ""         ""            ""         ""            ""           -2147483648   ""         ""         ""         ""         ""                  ""               ""          ""        ""          ""          ""          ""        ""          ""            ""          ""            ""         ""           ""        ""          ""                  ""          ""           ""    ""                    ""            ""     ""      ""                  @9585740   
  ""         ""         "SDSS J021546.17-053847.6"      0         0.021245906005628517    0.005385899831970042    -637.599180298625     3600.7302020860548   5349.894359102664    33.942406    -5.646565    ""               ""               -32768            ""     ""      ""            ""            -32768         ""          264688.0   3.01       ""               ""               -32768         -32768        ""        ""           -2147483648   ""              ""       ""             ""              ""               ""           ""            ""            ""            ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            u               24.378   1.1            AB              2014A&A...563A..54P   ""           ""            D             u             g               20.66    0.037          AB              2014A&A...563A..54P   ""           ""            C             g             r               20.192   0.028          AB              2014A&A...563A..54P   ""           ""            C             r             i               19.903   0.028          AB              2014A&A...563A..54P   ""           ""            C             i             z               19.839   0.083          AB              2014A&A...563A..54P   ""           ""            C             z             ""       ""         ""       ""         ""       ""         ""       ""         ""        ""                  -2147483648   -2147483648   -2147483648   ""          ""         ""             ""              ""        ""         ""        ""         ""         ""          ""          ""           ""                  ""                  ""           ""              ""               ""                ""                ""                  ""                  ""           ""              ""              ""              ""                ""                  ""            ""             -2147483648        ""               ""                   ""              ""                     ""                      ""                  -2147483648   ""           ""          ""          ""              ""           ""                  ""            ""       -2147483648   ""         ""        -2147483648   ""                  ""        ""        ""         ""         ""         ""        -2147483648     ""              ""         -2147483648   ""            ""        ""                  ""       -2147483648   ""        ""          ""          -2147483648   -2147483648   -2147483648   ""                  ""          ""       -2147483648   ""                  ""           ""              -2147483648   ""         ""         ""         ""         ""              ""               ""               ""               ""           -2147483648   ""          ""                  ""         ""         -2147483648   -2147483648   -2147483648     ""         ""         ""         ""         ""         ""         ""          ""          -2147483648   -2147483648   -2147483648   -2147483648   ""          -2147483648   -2147483648   -2147483648   ""                  ""         ""         -2147483648   ""         ""           ""         ""         -2147483648   ""         ""           ""                  ""      ""        ""          ""          ""                     ""            ""         -2147483648   ""      ""        -2147483648   ""      -2147483648   ""       ""            ""         -2147483648   ""      ""        ""      ""             ""      ""                  ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""             ""          -2147483648   ""                  ""      ""       ""                 ""                  ""         ""      -2147483648   ""        ""         -2147483648   ""                  ""        -2147483648   ""      ""                  ""        ""           ""        ""           ""          ""                  ""             ""             ""          ""          -2147483648   ""          ""                    ""            ""            ""               ""             ""               ""             ""        -2147483648   ""           ""                  ""            ""          ""        -2147483648   ""         ""                  -2147483648   -2147483648   ""         -2147483648   ""                  ""            ""             ""           ""          -2147483648   ""          -2147483648   ""                  ""          ""             ""          ""             ""          ""             ""          ""             ""                  ""            ""      ""        ""        ""         ""            ""                  ""         ""        ""        ""          -2147483648   ""                  ""          ""             ""         ""            ""         ""            ""           -2147483648   ""         ""         ""         ""         ""                  ""               ""          ""        ""          ""          ""          ""        ""          ""            ""          ""            ""         ""           ""        ""          ""                  ""          ""           ""    ""                    ""            ""     ""      ""                  @10408823  
  ""         ""         "2XMM J022424.1-043229"         0         0.03222136330138884     0.006025477242509548    -406.6230537505895    3016.2012995501286   4136.141444395544    36.100679    -4.541617    250.0            250.0            90                ""     ""      ""            ""            -32768         ""          236114.0   1.901      ""               ""               -32768         -32768        ""        ""           -2147483648   ""              ""       ""             ""              ""               ""           ""            ""            ""            B               18.97     ""             AB              2007A&A...467...73T   ""           ""            D             B             ""              ""        ""             ""              ""                    ""           ""            ""            ""            R               18.914   0.002          Vega            2009A&A...494..579N   ""           ""            D             R             I               18.65    ""             AB              2007A&A...467...73T   ""           ""            D             I             ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            K               17.4     0.146          Vega            2009A&A...494..579N   ""           ""            D             K             u               19.55    0.001          AB              2008ApJ...676..944G   ""           ""            C             u             g               19.192   0.001          AB              2008ApJ...676..944G   ""           ""            C             g             r               19.171   0.001          AB              2008ApJ...676..944G   ""           ""            C             r             i               18.923   0.001          AB              2008ApJ...676..944G   ""           ""            C             i             z               18.972   0.001          AB              2008ApJ...676..944G   ""           ""            C             z             ""       ""         ""       ""         ""       ""         ""       ""         ""        ""                  -2147483648   -2147483648   -2147483648   ""          ""         ""             ""              ""        ""         ""        ""         ""         ""          ""          ""           ""                  ""                  ""           ""              ""               ""                ""                ""                  ""                  ""           ""              ""              ""              ""                ""                  ""            ""             -2147483648        ""               ""                   ""              ""                     ""                      ""                  -2147483648   ""           ""          ""          ""              ""           ""                  ""            ""       -2147483648   ""         ""        -2147483648   ""                  ""        ""        ""         ""         ""         ""        -2147483648     ""              ""         -2147483648   ""            ""        ""                  ""       -2147483648   ""        ""          ""          -2147483648   -2147483648   -2147483648   ""                  ""          ""       -2147483648   ""                  ""           ""              -2147483648   ""         ""         ""         ""         ""              ""               ""               ""               ""           -2147483648   ""          ""                  ""         ""         -2147483648   -2147483648   -2147483648     ""         ""         ""         ""         ""         ""         ""          ""          -2147483648   -2147483648   -2147483648   -2147483648   ""          -2147483648   -2147483648   -2147483648   ""                  ""         ""         -2147483648   ""         ""           ""         ""         -2147483648   ""         ""           ""                  ""      ""        ""          ""          ""                     ""            ""         -2147483648   ""      ""        -2147483648   ""      -2147483648   ""       ""            ""         -2147483648   ""      ""        ""      ""             ""      ""                  ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""             ""          -2147483648   ""                  ""      ""       ""                 ""                  ""         ""      -2147483648   ""        ""         -2147483648   ""                  ""        -2147483648   ""      ""                  ""        ""           ""        ""           ""          ""                  ""             ""             ""          ""          -2147483648   ""          ""                    ""            ""            ""               ""             ""               ""             ""        -2147483648   ""           ""                  ""            ""          ""        -2147483648   ""         ""                  -2147483648   -2147483648   ""         -2147483648   ""                  ""            ""             ""           ""          -2147483648   ""          -2147483648   ""                  ""          ""             ""          ""             ""          ""             ""          ""             ""                  ""            ""      ""        ""        ""         ""            ""                  ""         ""        ""        ""          -2147483648   ""                  ""          ""             ""         ""            ""         ""            ""           -2147483648   ""         ""         ""         ""         ""                  ""               ""          ""        ""          ""          ""          ""        ""          ""            ""          ""            ""         ""           ""        ""          ""                  ""          ""           ""    ""                    ""            ""     ""      ""                  @4981983   
  ""         ""         "2XLSSd J022252.1-050623"       0         0.02036498114411047     4.9244289009100226E-5   -244.32582994662255   1596.155672610216    2219.871999399287    35.717287    -5.106444    250.0            250.0            90                ""     ""      ""            ""            -32768         ""          153467.0   0.76       ""               ""               -32768         -32768        ""        ""           -2147483648   ""              ""       ""             ""              ""               ""           ""            ""            ""            ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""        ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            g               21.16    ""             AB              2010MNRAS.401..294S   ""           ""            D             g             ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""              ""       ""             ""              ""                    ""           ""            ""            ""            ""       ""         ""       ""         ""       ""         ""       ""         ""        ""                  -2147483648   -2147483648   -2147483648   ""          ""         ""             ""              ""        ""         ""        ""         ""         ""          ""          ""           ""                  ""                  ""           ""              ""               ""                ""                ""                  ""                  ""           ""              ""              ""              ""                ""                  ""            ""             -2147483648        ""               ""                   ""              ""                     ""                      ""                  -2147483648   ""           ""          ""          ""              ""           ""                  ""            ""       -2147483648   ""         ""        -2147483648   ""                  ""        ""        ""         ""         ""         ""        -2147483648     ""              ""         -2147483648   ""            ""        ""                  ""       -2147483648   ""        ""          ""          -2147483648   -2147483648   -2147483648   ""                  ""          ""       -2147483648   ""                  ""           ""              -2147483648   ""         ""         ""         ""         ""              ""               ""               ""               ""           -2147483648   ""          ""                  ""         ""         -2147483648   -2147483648   -2147483648     ""         ""         ""         ""         ""         ""         ""          ""          -2147483648   -2147483648   -2147483648   -2147483648   ""          -2147483648   -2147483648   -2147483648   ""                  ""         ""         -2147483648   ""         ""           ""         ""         -2147483648   ""         ""           ""                  ""      ""        ""          ""          ""                     ""            ""         -2147483648   ""      ""        -2147483648   ""      -2147483648   ""       ""            ""         -2147483648   ""      ""        ""      ""             ""      ""                  ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""           ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""            ""          -2147483648   ""             ""          -2147483648   ""                  ""      ""       ""                 ""                  ""         ""      -2147483648   ""        ""         -2147483648   ""                  ""        -2147483648   ""      ""                  ""        ""           ""        ""           ""          ""                  ""             ""             ""          ""          -2147483648   ""          ""                    ""            ""            ""               ""             ""               ""             ""        -2147483648   ""           ""                  ""            ""          ""        -2147483648   ""         ""                  -2147483648   -2147483648   ""         -2147483648   ""                  ""            ""             ""           ""          -2147483648   ""          -2147483648   ""                  ""          ""             ""          ""             ""          ""             ""          ""             ""                  ""            ""      ""        ""        ""         ""            ""                  ""         ""        ""        ""          -2147483648   ""                  ""          ""             ""         ""            ""         ""            ""           -2147483648   ""         ""         ""         ""         ""                  ""               ""          ""        ""          ""          ""          ""        ""          ""            ""          ""            ""         ""           ""        ""          ""                  ""          ""           ""    ""                    ""            ""     ""      ""                  @5538017   
