col0,RA,DEC,Z,fuv_mag,nuv_mag,flag,x_mm,y_mm,yline_mm,slit_length,slit_width,coord_x,coord_y,x_mask_corrected,y_mask_corrected
10,36.70478439331055,0.75667405128479,0.70081407,-999.0,23.037273000000003,1.0,-8.444758387636933,4.398750375511075,4.42664357220989,0.47272727,0.075,-8.514863844748614,4.4352672764856305,-8.532725284323242,4.436371030530714
11,37.07239532470703,0.6231023669242859,0.71886885,-999.0,23.273642000000002,1.0,7.072611849691527,-1.23918241874418,0.7187595718832891,0.47272727,0.075,7.127060382291631,-1.248722269899367,7.097581072915134,-1.2454119660085177
12,36.84962463378906,0.5849729776382446,0.72126204,-999.0,23.433947,1.0,-2.335408403633535,-2.8510692634595634,-0.5430511149993249,0.47272727,0.075,-2.352023013304981,-2.871352398043192,-2.354837198891644,-2.8724309269737582
13,37.13665771484375,0.6330221891403198,0.7289992,-999.0,23.534182,1.0,9.779444123556814,-0.8196193370456801,1.8389097262106535,0.47272727,0.075,9.86148285833229,-0.8264950380118293,9.798086763415903,-0.8229972099969128
14,37.01876068115234,0.5631300210952759,0.6980975,-999.0,23.684166,1.0,4.80894309128951,-3.772587268199202,-3.072505995224017,0.47272727,0.075,4.844913616595596,-3.800805931473878,4.830025347867549,-3.7940805050158772
15,36.65468978881836,0.518297016620636,0.7450190999999999,-999.0,23.785372,1.0,-10.550715027903012,-5.656864970436744,-1.3080052340148018,0.47272727,0.075,-10.646904255141472,-5.708437728174925,-10.668861616527765,-5.709290104759684
16,36.93180847167969,0.6438819766044617,0.67195714,-999.0,23.967442000000002,1.0,1.137092669643992,-0.3620856081065027,-1.9520738287136952,0.47272727,0.075,1.1449691424435198,-0.3645937215782431,1.1452747815819768,-0.36451005321524177
17,36.99921417236328,0.6724082231521606,0.7466789,-999.0,24.165781,1.0,3.984565281167979,0.8432865827241951,4.625943643183669,0.47272727,0.075,4.013096531603507,0.849324887779539,4.005646916428424,0.8482242127679358
18,36.79732131958008,0.7850176095962524,0.6696187,-999.0,24.273893,1.0,-4.542405395987114,5.59811096714169,3.1983248889665115,0.47272727,0.075,-4.577404148121842,5.641243818809836,-4.586898210442802,5.641436726552666
19,36.949554443359375,0.6128627061843872,0.7264729999999999,-999.0,24.32205,1.0,1.8868674113829857,-1.672843060607778,0.8924432546539782,0.47272727,0.075,1.900081213726434,-1.6845580424984656,1.8988819670178214,-1.6837450804390492
20,36.67330551147461,0.6712667942047119,0.65197057,-999.0,24.456196,1.0,-9.772508561217423,0.7942869823788813,-2.390853815449322,0.47272727,0.075,-9.854462459385617,0.8009480064201937,-9.875470777773467,0.801152811325371
22,36.62408065795898,0.5188197493553162,0.74777377,-999.0,24.656477,1.0,-11.836247007370426,-5.632295963103062,-1.0854008413789202,0.47272727,0.075,-11.949397496044647,-5.686138793536232,-11.971476784879716,-5.686467437597189
23,36.72706604003906,0.6981238722801208,0.65767753,-999.0,24.820078,1.0,-7.5080794969293985,1.928611558890868,-0.9578563959281423,0.47272727,0.075,-7.566867514579593,1.9437125245120788,-7.582299866847393,1.9447989309152331
24,36.821380615234375,0.5106904506683351,0.7205691,-999.0,25.142214000000003,1.0,-3.5269147578402187,-5.986525538378117,-3.3954272639334144,0.47272727,0.075,-3.5538885927142703,-6.032310470090044,-3.5622045661802213,-6.0327657276557
25,36.870201110839844,0.718389093875885,0.65308654,-999.0,25.18274,1.0,-1.4660862947301558,2.7862609859742964,-0.5317923894005836,0.47272727,0.075,-1.476433572128225,2.8059257324690443,-1.4777617813845099,2.806354584065893
